"ocid","id","initiationType","buyer_id","buyer_name","language","date","tag"
"ocds-5wno2w-CE-20230002330874-840618","CE-20230002330874-840618-2023-02-08T04:11:14.467Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330875-840618","CE-20230002330875-840618-2023-02-08T04:11:14.480Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330876-840618","CE-20230002330876-840618-2023-02-08T04:11:14.494Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330877-840618","CE-20230002330877-840618-2023-02-08T04:11:14.502Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330878-840618","CE-20230002330878-840618-2023-02-08T04:11:14.514Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330879-840618","CE-20230002330879-840618-2023-02-08T04:11:14.523Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330880-840618","CE-20230002330880-840618-2023-02-08T04:11:14.533Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330881-840618","CE-20230002330881-840618-2023-02-08T04:11:14.547Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330882-840618","CE-20230002330882-840618-2023-02-08T04:11:14.562Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330883-840618","CE-20230002330883-840618-2023-02-08T04:11:14.579Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330884-840618","CE-20230002330884-840618-2023-02-08T04:11:14.591Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330885-840618","CE-20230002330885-840618-2023-02-08T04:11:14.603Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330886-840618","CE-20230002330886-840618-2023-02-08T04:11:14.619Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330887-840618","CE-20230002330887-840618-2023-02-08T04:11:14.639Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330888-840618","CE-20230002330888-840618-2023-02-08T04:11:14.652Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330889-840618","CE-20230002330889-840618-2023-02-08T04:11:14.665Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330890-840618","CE-20230002330890-840618-2023-02-08T04:11:14.678Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330891-840618","CE-20230002330891-840618-2023-02-08T04:11:14.695Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330892-840618","CE-20230002330892-840618-2023-02-08T04:11:14.706Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330893-840618","CE-20230002330893-840618-2023-02-08T04:11:14.720Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330894-840618","CE-20230002330894-840618-2023-02-08T04:11:14.736Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330895-840618","CE-20230002330895-840618-2023-02-08T04:11:14.748Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330896-840618","CE-20230002330896-840618-2023-02-08T04:11:14.763Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330897-840618","CE-20230002330897-840618-2023-02-08T04:11:14.778Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330898-840618","CE-20230002330898-840618-2023-02-08T04:11:14.793Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330899-840618","CE-20230002330899-840618-2023-02-08T04:11:14.808Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330900-840618","CE-20230002330900-840618-2023-02-08T04:11:14.823Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330901-840618","CE-20230002330901-840618-2023-02-08T04:11:14.841Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330902-840618","CE-20230002330902-840618-2023-02-08T04:11:14.860Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330903-840618","CE-20230002330903-840618-2023-02-08T04:11:14.876Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330904-840618","CE-20230002330904-840618-2023-02-08T04:11:14.896Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330905-840618","CE-20230002330905-840618-2023-02-08T04:11:14.909Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330906-840618","CE-20230002330906-840618-2023-02-08T04:11:14.927Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330907-840618","CE-20230002330907-840618-2023-02-08T04:11:14.946Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330908-840618","CE-20230002330908-840618-2023-02-08T04:11:14.959Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330909-840618","CE-20230002330909-840618-2023-02-08T04:11:14.972Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330910-840618","CE-20230002330910-840618-2023-02-08T04:11:14.989Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330911-840618","CE-20230002330911-840618-2023-02-08T04:11:15.005Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330912-840618","CE-20230002330912-840618-2023-02-08T04:11:15.018Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330913-840618","CE-20230002330913-840618-2023-02-08T04:11:15.031Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330914-840618","CE-20230002330914-840618-2023-02-08T04:11:15.049Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330915-840618","CE-20230002330915-840618-2023-02-08T04:11:15.069Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330916-840618","CE-20230002330916-840618-2023-02-08T04:11:15.084Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330917-840618","CE-20230002330917-840618-2023-02-08T04:11:15.100Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330918-840618","CE-20230002330918-840618-2023-02-08T04:11:15.117Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330919-840618","CE-20230002330919-840618-2023-02-08T04:11:15.138Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330920-840618","CE-20230002330920-840618-2023-02-08T04:11:15.148Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330921-840618","CE-20230002330921-840618-2023-02-08T04:11:15.166Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330922-840618","CE-20230002330922-840618-2023-02-08T04:11:15.179Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330923-840618","CE-20230002330923-840618-2023-02-08T04:11:15.197Z","tender","EC-RUC-0160062700001","CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330924-17993","CE-20230002330924-17993-2023-02-08T04:11:15.210Z","tender","EC-RUC-0968503870001","HOSPITAL GUAYAQUIL ABEL GILBERT PONTON","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330925-17993","CE-20230002330925-17993-2023-02-08T04:11:15.229Z","tender","EC-RUC-0968503870001","HOSPITAL GUAYAQUIL ABEL GILBERT PONTON","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330926-17993","CE-20230002330926-17993-2023-02-08T04:11:15.241Z","tender","EC-RUC-0968503870001","HOSPITAL GUAYAQUIL ABEL GILBERT PONTON","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330927-17993","CE-20230002330927-17993-2023-02-08T04:11:15.255Z","tender","EC-RUC-0968503870001","HOSPITAL GUAYAQUIL ABEL GILBERT PONTON","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330928-17993","CE-20230002330928-17993-2023-02-08T04:11:15.268Z","tender","EC-RUC-0968503870001","HOSPITAL GUAYAQUIL ABEL GILBERT PONTON","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330929-17993","CE-20230002330929-17993-2023-02-08T04:11:15.278Z","tender","EC-RUC-0968503870001","HOSPITAL GUAYAQUIL ABEL GILBERT PONTON","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330930-17993","CE-20230002330930-17993-2023-02-08T04:11:15.290Z","tender","EC-RUC-0968503870001","HOSPITAL GUAYAQUIL ABEL GILBERT PONTON","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330931-17993","CE-20230002330931-17993-2023-02-08T04:11:15.303Z","tender","EC-RUC-0968503870001","HOSPITAL GUAYAQUIL ABEL GILBERT PONTON","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330932-17993","CE-20230002330932-17993-2023-02-08T04:11:15.317Z","tender","EC-RUC-0968503870001","HOSPITAL GUAYAQUIL ABEL GILBERT PONTON","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330972-466685","CE-20230002330972-466685-2023-02-08T04:11:15.332Z","tender","EC-RUC-1360073350001","DIRECCION DISTRITAL 13D 07-CHONE-FLAVIO ALFARO - MIES","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330975-100055","CE-20230002330975-100055-2023-02-08T04:11:15.356Z","tender","EC-RUC-0160038400001","FISCALIA DEL AZUAY","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330978-54651","CE-20230002330978-54651-2023-02-08T04:11:15.375Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330979-54651","CE-20230002330979-54651-2023-02-08T04:11:15.394Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330980-54651","CE-20230002330980-54651-2023-02-08T04:11:15.416Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330981-54651","CE-20230002330981-54651-2023-02-08T04:11:15.430Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330982-54651","CE-20230002330982-54651-2023-02-08T04:11:15.452Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330983-54651","CE-20230002330983-54651-2023-02-08T04:11:15.473Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330984-54651","CE-20230002330984-54651-2023-02-08T04:11:19.738Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330985-54651","CE-20230002330985-54651-2023-02-08T04:11:19.752Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330986-54651","CE-20230002330986-54651-2023-02-08T04:11:19.756Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330987-54651","CE-20230002330987-54651-2023-02-08T04:11:19.768Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330988-54651","CE-20230002330988-54651-2023-02-08T04:11:19.776Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330989-54651","CE-20230002330989-54651-2023-02-08T04:11:19.785Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330990-54651","CE-20230002330990-54651-2023-02-08T04:11:19.794Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330991-54651","CE-20230002330991-54651-2023-02-08T04:11:19.802Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330992-54651","CE-20230002330992-54651-2023-02-08T04:11:19.806Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330993-54651","CE-20230002330993-54651-2023-02-08T04:11:19.813Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330994-54651","CE-20230002330994-54651-2023-02-08T04:11:19.823Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330995-54651","CE-20230002330995-54651-2023-02-08T04:11:19.833Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330996-54651","CE-20230002330996-54651-2023-02-08T04:11:19.874Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330997-54651","CE-20230002330997-54651-2023-02-08T04:11:19.885Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330998-54651","CE-20230002330998-54651-2023-02-08T04:11:19.891Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002330999-54651","CE-20230002330999-54651-2023-02-08T04:11:19.898Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002331000-54651","CE-20230002331000-54651-2023-02-08T04:11:19.904Z","tender","EC-RUC-1768046450001","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002331002-535961","CE-20230002331002-535961-2023-02-08T04:11:19.915Z","tender","EC-RUC-0160059160001","DIRECCION DISTRITAL 01D06 - EL PAN A SEVILLA DE ORO - EDUCACION","es","2023-02-07T00:00:00-05:00","[""tender"",""award"",""contract""]"
