"ocid","id","rationale","budget_id","budget_description","budget_amount","budget_currency"
"ocds-5wno2w-RE-GADPRSA-02-2023-90926","RE-GADPRSA-02-2023-90926-2023-02-25T11:00:15.741Z-compiled","ADQUISICIÓN DE KITS ALIMENTICIOS PARA EL PROYECTODENOMINADO ?ATENCIÓN INTEGRAL A ADULTOS MAYORES CON Y SIN DISCAPACIDAD,PERSONAS CON DISCAPACIDAD DE LA PARROQUIA SANTA ANA 2023","023","","64235.60","USD"
"ocds-5wno2w-RE-OACL-GADMCO-01-20-26427","RE-OACL-GADMCO-01-20-26427-2023-02-15T10:29:21.408Z","CONTRATACIÓN DE ACTORES Y GESTORES CULTURALES PARA CONSERVAR, FORTALECER Y DIFUNDIR EL ARTE Y CULTURA","530205","","5000.00","USD"
"ocds-5wno2w-RE-OACL-GADMN-001-23-30549","RE-OACL-GADMN-001-23-30549-2023-02-15T10:28:44.299Z-compiled","SERVICIOS DE CONTRATACIÓN ARTISTICA DEL GRUPO BOHEMIA, HOLGER MOROCHO, BYRON CAICEDO, BANDA 24 DE MAYO, LOS CHOLEROS, MÓNICA LA VOZ DE ORO, JESSI URIBE DE YO ME LLAMO, ORQUESTA TROPICAL SWIN, PAULINA TAMAYO, GRUPO DE DANZA, ANIMACIÓN ARTISTICA Y BAND","21073024900099999900","","38150.00","USD"
"ocds-5wno2w-RE-MIES-DDP-001-2023-452506","RE-MIES-DDP-001-2023-452506-2023-02-23T10:50:32.125Z-compiled","LOCAL PARA OFICINAS ADMINISTRATIVAS DE LA UNIDAD DESCONCENTRADA DISTRITAL, TIPO A - PIÑAS","2023.280.7210.0000.01.00.000.001.000.0710.530209.000000.001.0000.0000-","","19414.32","USD"
"ocds-5wno2w-RE-JNDA-002-2023.-78582","RE-JNDA-002-2023.-78582-2023-02-25T11:00:15.647Z-compiled","CONTRATACIÓN DEL SERVICIO DE ENVÍO DE CORRESPONDENCIA OFICIAL YPAQUETERÍA PARA LA JUNTA NACIONAL DE DEFENSA DEL ARTESANO A NIVELNACIONAL","530106","","8008.67","USD"
"ocds-5wno2w-RE-OACL-GADMLT-001-2-2670","RE-OACL-GADMLT-001-2-2670-2023-03-02T10:42:33.659Z-compiled","CONTRATACION DE LA OBRA ARTISTICA PARA LOSESPECTACULOS CULTURALES Y SOCIALES TURISTICOS QUE PROMUEVEN ELTURISMO – RUTA CARNAVALERA DEL GAD LA TRONCAL","217302050","","17500.00","USD"
"ocds-5wno2w-REOACL-GADPRAH-01-23-128728","REOACL-GADPRAH-01-23-128728-2023-02-15T10:28:46.739Z","SERVICIOS DE PROMOCIÓN Y ORGANIZACIÓN DE ESPECTACULOS A BASE DE ARTES DE INTERPRETACIÓN, EN LA PARROQUIA AHUANO, CANTÓN TENA, PROVINCIA DE NAPO.","730205","","25700.00","USD"
"ocds-5wno2w-RE-OA-GADMS-1-2023-3450","RE-OA-GADMS-1-2023-3450-2023-02-15T10:28:44.824Z-compiled","CONTRATACIÓN DEL SERVICIO DE ORGANIZACIÓN, PRODUCCIÓN Y EJECUCIÓN DE EVENTOS CULTURALES Y SOCIALES EN EL MARCO DE LAS FESTIVIDADES TRADICIONALES DE CARNAVAL EN EL CANTÓN SÍGSIG, PROVINCIA DEL AZUAY, AÑO 2023","7.3.02.05.03","","65000.00","USD"
"ocds-5wno2w-RE-OACL-GMLA-02-2023-91040","RE-OACL-GMLA-02-2023-91040-2023-02-18T10:52:57.052Z-compiled","CONTRATACIÓN DE SERVICIOS PARA LA EJECUCIÓN DEL PROYECTO ?FORTALECIMIENTO A LA CULTURA PARA DINAMIZAR LA ECONOMÍA DEL CANTÓN LAGO AGRIO?","73.02.05.63.01","","84000.00","USD"
"ocds-5wno2w-RE-PU-BCBG-01-2023-2528","RE-PU-BCBG-01-2023-2528-2023-02-25T11:00:51.099Z-compiled","CONTRATACIÓN DEL SERVICIO DE SOPORTE TÉCNICO Y MANTENIMIENTO DEL SOFTWARE, PARA EL SISTEMA CG/WEB, MÓDULO FINANCIERO INTEGRADO, MÓDULO ACTIVOS FIJOS Y MÓDULO DE BODEGA INTEGRADO DEL BENEMÉRITO CUERPO DE BOMBEROS DE GUAYAQUIL","5.3.07.01","","25846.56","USD"
"ocds-5wno2w-RE-PU-EERCS-001-2023-56835","RE-PU-EERCS-001-2023-56835-2023-02-15T10:29:21.337Z","CALIBRACIÓN DE EQUIPOS DE MEDICIÓN DE ENERGÍA ELÉCTRICA PARA LOS PUNTOS FRONTERA DEL SISTEMA DE DISTRIBUCIÓN","52102001004002","","17808.00","USD"
"ocds-5wno2w-RE-PU-CCQAHDSD-01-23-85165","RE-PU-CCQAHDSD-01-23-85165-2023-03-02T10:43:15.893Z-compiled","ADQUISICIÓN DE REACTIVOS DE INMUNOLOGÍA PARA EL EQUIPO DEMARCA SIEMENS MODELO IMMULITE 2000 XPI DEL SERVICIO DELABORATORIO CLÍNICO QUIRÚRGICO AMBULATORIO HOSPITAL DEL DÍASANTO DOMINGO","530810","","85141.37","USD"
"ocds-5wno2w-RE-PU-HAIAM-02-2023-67972","RE-PU-HAIAM-02-2023-67972-2023-03-02T10:42:45.732Z-compiled","CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL ASCENSOR DE LAS INSTALACIONES DEL HOSPITAL DE ATENCIÓN INTEGRAL DEL ADULTO MAYOR","2023.320.1429.0000.57.00.000.002.000.1701.530404.000000.001.0000.0000-","","2206.82","USD"
"ocds-5wno2w-RE-PU-HGONA-001-23-730708","RE-PU-HGONA-001-23-730708-2023-02-15T10:29:21.229Z","MANTENIMIENTO PREVENTIVO DE SISTEMA DE ASCENSORES DEL HOSPITAL GINECO OBSTÉTRICO PEDIÁTRICO DE NUEVA AURORA LUZ ELENA ARISMENDI","2023.320.9002.0000.57.00.000.001.000.1701.530404.000000.001.0000.0000-","","26928.84","USD"
"ocds-5wno2w-SIE-19D03-2023-0001-536742","SIE-19D03-2023-0001-536742-2023-02-15T10:29:21.436Z","“CONTRATACIÓN DE SERVICIO DE INTERNET PARA LAS INSTITUCIONES  EDUCATIVAS DEL DISTRITO 19D03 CHINCHIPE-PALANDA-EDUCACIÓN MARZO-DICIEMBRE 2023“","2023.140.7018.0000.57.00.000.002.000.1908.530105.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-CBDMQ-001-2023-2525","SIE-CBDMQ-001-2023-2525-2023-02-15T10:29:21.402Z","ADQUISICIÓN DE EQUIPO DE VENTILACIÓN PARA SIMULADOR DE VEHÍCULOS DE EMERGENCIA","840104","","",""
"ocds-5wno2w-SIE-CDSGADCC-01-2023-600354","SIE-CDSGADCC-01-2023-600354-2023-02-15T10:29:21.312Z","ADQUISICIÓN DE KITS ESCOLARES PARA EL PROYECTO DENOMINADO“ APOYO A LA ESCOLARIZACIÓN DE LOS NIÑOS,NIÑAS DEL SECTOR URBANO Y RURAL DEL CANTÓN CALVAS AÑO 2023“","2.1.1.7.3.0.8.1.2","","",""
"ocds-5wno2w-SIE-CELL-001-2023-3283","SIE-CELL-001-2023-3283-2023-02-15T10:29:21.343Z","Adquisición para el Sistema de Inmunología y Elisa con Apoyo tecnológico Automatizado y Determinaciones para el laboratorio del Centro de Especialidades IESS la Libertad Programación 2023","530810","","",""
"ocds-5wno2w-SIE-CSA-LE-002-2023-99385","SIE-CSA-LE-002-2023-99385-2023-02-15T10:29:21.140Z","DISPOSITIVOS MÉDICOS DE LABORATORIO CLÍNICO SEGÚN PROGRAMACIÓN 2023 DEL CENTRO DE SALUD A LOS ESTEROS","530810","","",""
"ocds-5wno2w-SIE-CSA-LE-003-2023-99385","SIE-CSA-LE-003-2023-99385-2023-02-15T10:29:21.264Z","ADQUISICIÓN DE DISPOSITIVOS MÉDICOS DE USO GENERAL PARA EL ÁREA DE ENFERMERÍA SEGÚN PROGRAMACIÓN 2023 DEL CENTRO DE SALUD A LOS ESTEROS","530826","","",""
"ocds-5wno2w-SIE-CZ8-2023-001-77341","SIE-CZ8-2023-001-77341-2023-02-15T10:29:21.382Z","SERVICIO DE OUTSOURCING DE IMPRESIÓN Y FOTOCOPIADO PARA LA COORDINACIÓN ZONAL 8 MIES","2023.280.8000.0000.01.00.000.005.000.0901.530703.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-DD08D04S-04-2023-167462","SIE-DD08D04S-04-2023-167462-2023-02-15T10:29:20.994Z","CONTRATACIÓN DEL SERVICIO DE LIMPIEZA HOSPITALARIA (TURNO DE 8 HORAS DIARIAS) DE LUNES A VIERNES, PARA LAS UNIDADES DE SALUD DE PRIMER NIVEL DE ATENCION UNION DE QUININDÉ, LA INDEPENDENCIA, LA MARUJITA, CUPA, CHUCAPLE Y VICHE PERTENECIENTE A LA DIRECCIÓN DISTRITAL 08004 QUININDÉ – SALUD CON MATERIALES INCLUIDOS","2023.320.1166.0000.90.00.000.004.000.0804.530209.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-DD08D04S-05-2023-167462","SIE-DD08D04S-05-2023-167462-2023-02-15T10:29:21.030Z","CONTRATACIÓN DEL SERVICIO DE LIMPIEZA HOSPITALARIA (TURNO DE 24 HORAS DIARIAS) INCLUIDO FINES DE SEMANA Y FERIADOS, PARA LAS ÁREAS CRÍTICAS DE EMERGENCIA, HOSPITALIZACIÓN LABORATORIO, QUIRÓFANO, SALA DE PARTOS, PARQUE Y BAÑOS PUBLICOS, CASETA, DEL HOSPITAL BÁSICO PADRE ALBERTO BUFFONI, PERTENECIENTE A LA DIRECCIÓN DISTRITAL 08004 QUININDÉ – SALUD CON MATERIALES INCLUIDOS","2023.320.1166.0000.90.00.000.004.000.0804.530209.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-DDS12D01-01-2023-51561","SIE-DDS12D01-01-2023-51561-2023-02-15T10:29:21.236Z","ADQUISICION DE DISPOSITIVOS MEDICOS ESENCIALES DE USOGENERAL NO CATALOGADOS PARA ATENDER NECESIDADES DEL HOSPITAL BASICO BABA Y LAS UNIDADESOPERATIVAS DE LA DIRECCION DISTRITAL 12D01 BABA BABAHOYO MONTALVO SALUD PLURIANUALES 2023","2023.320.1301.0000.90.00.000.003.000.1201.530826.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-DDS12D01-02-2023-51561","SIE-DDS12D01-02-2023-51561-2023-02-15T10:29:21.340Z","ADQUISICION DE DISPOSITIVOS MEDICOS DE USOODONTOLÓGICO PARA TODOS LOS ESTABLECIMIENTOS DE SALUD DEL PRIMER NIVEL DEATENCION PERTENECIENTE A LA DIRECCIÓN DISTRITAL 12D01 BABA BABAHOYOMONTALVO SALUD PARA ABASTECIMIENTO 2023","2023.320.1301.0000.90.00.000.003.000.1201.530832.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-DDS12D01-03-2023-51561","SIE-DDS12D01-03-2023-51561-2023-02-15T10:29:21.374Z","CONTRATACIÓN A TRAVES DESUBASTA INVERSA ELECTRONICA, REACTIVOS Y DISPOSITIVOS DE USOMÉDICO PARA LOS 4 LABORATORIOS CLÍNICOS DEL DISTRITO DE SALUD12D01, EN LA MODALIDAD DE APOYO TECNOLÓGICO, EN LOS SUBPROCESOSDE HEMATOLOGIA, BIOQUÍMICA, COAGULACIÓN, INMUNOLOGIA, SISTEMAINFORMATICO DE LABORATORIO CLINICO LIS.","2023.320.1301.0000.90.00.000.003.000.1201.530810.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-DIRVIV-001-2023-2625","SIE-DIRVIV-001-2023-2625-2023-02-15T10:29:21.319Z","MANTENIMIENTO Y LIMPIEZA DEL SISTEMA DE AGUAS SERVIDAS EN CÁMARAS SÉPTICAS Y CAJAS DE REGISTRO CON VEHÍCULO HIDROCLEANER EN LOS BLOQUES MULTIFAMILIARES EN BASUIL I Y III, PRADERA I Y II, A.D.O. ALFA, BRAVO, CHARLIE, ACACIAS, LIMONAR, SAIBA, CENTENARIO, A.N.G., SAUCES IV, ALBORADA, STELLA MARIS, BASEDU Y ABEL GILBERT I Y II”","2023.070.3026.0000.57.00.000.003.000.0901.530402.000000.002.0000.0000","","",""
"ocds-5wno2w-SIE-DT-PTAR-002-2023-316213","SIE-DT-PTAR-002-2023-316213-2023-02-15T10:29:21.279Z","ADQUISICION DE POLIELECTROLITO PARA DESHIDRATACION DE LODO DE LA PTAR DE LA EMAPAI","7.3.08.19","","",""
"ocds-5wno2w-SIE-ED-22D02-02-2023-534123","SIE-ED-22D02-02-2023-534123-2023-02-15T10:29:21.243Z","DEL SERVICIO DE TRANSPORTE DE CARGA PARA LA DISTRIBUCION DE RECURSOS EDUCATIVOS (TEXTOS, UNIFORMES Y MOBILIARIOS ESCOLARES) A LAS INSTITUCIONES EDUCATIVAS, PERTENECIENTES A LA DIRECCION DISTRITAL 22D02 LORETO ORELLANA-EDUCACIÓN","2023.140.6645.0000.59.00.000.012.000.2201.530202.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-EPMTPQ-001-2023-282215","SIE-EPMTPQ-001-2023-282215-2023-02-15T10:29:21.305Z","SERVICIO DE SEGURIDAD Y VIGILANCIA 2023-2024","730208","","",""
"ocds-5wno2w-SIE-GADICC-004-2023-94877","SIE-GADICC-004-2023-94877-2023-02-15T10:29:21.068Z","SERVICIO DE UNA RETROEXCAVADORA INCLUIDO EL OPERADOR PARA ACTIVIDADES DE OPERACIÓN Y MANTENIMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO  DE LA CIUDAD DE CAÑAR","7.3.331.05.04","","",""
"ocds-5wno2w-SIE-GADIMCD-02-2023-44718","SIE-GADIMCD-02-2023-44718-2023-02-15T10:29:21.469Z","ADQUISICION DE EQUIPOS DE DIAGNOSTICO MEDICO PARA LAS UNIDADES MOVILES","730826","","",""
"ocds-5wno2w-SIE-GADIMCD-03-2023-44718","SIE-GADIMCD-03-2023-44718-2023-02-15T10:29:21.452Z","SERVICIOS DE ALQUILER DE VOLQUETAS PARA REALIZAR TRANSPORTES DE MATERIAL PÉTREO EN CAMINOS VECINALES DEL CANTÓN DAULE","730505","","",""
"ocds-5wno2w-SIE-GADIPMC-01-2023-2472","SIE-GADIPMC-01-2023-2472-2023-02-15T10:29:21.472Z","ADQUISICIÓN DE EQUIPOS DE PROTECCIÓN PERSONAL Y COLECTIVA PARA LA PREVENCIÓN DE RIESGOS LABORALES DEL PERSONAL DEL GADIPMC MEDIANTE SU DOTACIÓN.","10.04.100.110.530802.001.17.02.001","","",""
"ocds-5wno2w-SIE-GADMCL-001-2023-38760","SIE-GADMCL-001-2023-38760-2023-02-24T10:51:44.430Z-compiled","EQUIPAMIENTO MÉDICO PARA EL CENTRO DE ESTERILIZACIÓN PERMANENTE Y ALBERGUE TEMPORAL LATACUNGA, Y PARA LA UNIDAD MÓVIL DE ESTERILIZACIÓN DEL GAD MUNICIPAL DEL CANTÓN LATACUNGA","320.840113","","",""
"ocds-5wno2w-SIE-GADMCH-.001-2023-108317","SIE-GADMCH-.001-2023-108317-2023-03-01T11:25:28.246Z-compiled","Contratación del servicio de manejo de desechos/residuos sólidos no peligrosos del Cantón Chordeleg, hasta el sitio de disposición final.","3.2.1.7.3.02.09.01","","",""
"ocds-5wno2w-SIE-GADMP-002-2023-96177","SIE-GADMP-002-2023-96177-2023-02-15T10:29:21.124Z","ADQUISICIÓN DE 21 CONTENEDORES CON CAPACIDAD DE 1100 LITROS PARA LA RECOLECCIÓN DE LOS DESECHOS SÓLIDOS DEL ÁREA URBANA Y RURAL DEL CANTÓN PALLATANGA SEGUNDA FASE, PARA EL PRIMER TRIMESTRE DEL 2023.","8.4.01.03.35","","",""
"ocds-5wno2w-SIE-GADPC-0003-2023-35256","SIE-GADPC-0003-2023-35256-2023-02-15T10:29:21.081Z","ADQUISICION DE BALANCEADOS PARA ANIMALES DE LA GRANJA DE BURGAY","310.730814.642.000","","",""
"ocds-5wno2w-SIE-GADPQ-01-2023-119990","SIE-GADPQ-01-2023-119990-2023-02-15T10:28:44.074Z-compiled","REPARACIÓN DEL CERRAMIENTO Y RECONSTRUCCIÓN DE UNA AULA EN LA ESCUELA  ROSA MARÍA LÓPEZ DE LA COMUNA LA VICTORIA DE LA PARROQUIA EL QUINCHE, MEDIANTE ADQUISICIÓN  DE MATERIALES","730811","","",""
"ocds-5wno2w-SIE-GADPRJBA-2023-01-242715","SIE-GADPRJBA-2023-01-242715-2023-02-15T10:29:21.207Z","ADQUISICIÓN DE MATERIALES PARA EL PROYECTO DE MANTENIMIENTO RUTINARIO PARA EL MEJORAMIENTO DE LAS VIAS QUE CONECTAN A LOS ASENTAMIENTOS HUMANOS DE LAS ZONAS RURALES Y DE LA PARROQUIA","750105","","",""
"ocds-5wno2w-SIE-GARCMAR-01-2023-102227","SIE-GARCMAR-01-2023-102227-2023-02-15T10:28:43.800Z-compiled","ADQUISICIÓN DE NEUMATICOS PARA LOS VEHICULOS Y MAQUINARIA PESADA DEL PARQUE AUTOMOTOR DEL GAD MUNICIPAL DEL CANTÓN MARCABELI-NO CATALOGADOS","730813","","",""
"ocds-5wno2w-SIE-GIDSA-001-2023-382149","SIE-GIDSA-001-2023-382149-2023-02-15T10:29:21.286Z","SERVICIO DE TRANSPORTE PARA EL PERSONAL OPERATIVO DE BARRIDO Y RECOLECCIÓN DE DESECHOS SÓLIDOS DE LA EMPRESA PÚBLICA MUNICIPAL PARA LA GESTIÓN INTEGRAL DE LOS DESECHOS SÓLIDOS DEL CANTÓN AMBATO EPM-GIDSA.","5.3.02.01","","",""
"ocds-5wno2w-SIE-HEJCA-B-21-2023-87497","SIE-HEJCA-B-21-2023-87497-2023-02-15T10:29:21.109Z","ADQUISICIÓN DE FILTRO DE BACTERIAS PARA ESPIRÓMETRO","530826","","",""
"ocds-5wno2w-SIE-HEJCA-B-39-2023-87497","SIE-HEJCA-B-39-2023-87497-2023-02-15T10:29:21.187Z","ADQUISICIÓN DE SET DE LÍNEA ARTERIAL SELDINGER 20 G X 8 CM, DE ACUERDO A ESPECIFICACIONES TECNICAS B-39 ANEXADAS","530826","","",""
"ocds-5wno2w-SIE-HOSNAG-001-2023-2706","SIE-HOSNAG-001-2023-2706-2023-02-15T10:29:21.377Z","MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS EQUIPOS DEL LABORATORIO DE PATOLOGIA Y LABORATORIO CLINICO DEL HOSPITAL GENERAL HOSNAG","2023.070.3030.0000.86.00.000.003.000.0901.530404.000000.002.0000.0000","","",""
"ocds-5wno2w-SIE-HPDA-07-2023-2728","SIE-HPDA-07-2023-2728-2023-02-15T10:29:20.627Z","ADQUISICIÓN DE LOS MEDICAMENTOS: CIPROFLOXACINA LÍQUIDO PARENTERAL 2MG/ML, CLARITROMICINA SÓLIDO ORAL (POLVO) 250MG/5ML CAJA X FRASCO PARA RECONSTITUIR A 60ML (MÍNIMO)CON DOSIFICADOR, CLINDAMICINA LÍQUIDO PARENTERAL 150MG/ML CAJA X AMPOLLAS X 4ML","2023.320.1460.0000.90.00.000.001.000.1801.530809.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-HPDA-08-2023-2728","SIE-HPDA-08-2023-2728-2023-02-15T10:29:20.701Z","ADQUISICIÓN DEL DISPOSITIVO MEDICO: CLIP DE TITANIO, TAMAÑO MEDIANO, GRANDE, PARA LA FARMACIA DEL HOSPITAL GENERAL DOCENTE AMBATO","2023.320.1460.0000.90.00.000.001.000.1801.530826.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-MDMQ-SC-001-2023-41357","SIE-MDMQ-SC-001-2023-41357-2023-02-15T10:29:21.273Z","SERVICIO PARA FORTALECIMIENTO DE HABILIDADES Y DESTREZAS EN ADOLESCENTES A TRAVÉS DE TALLERES TERAPÉUTICOS: RECREATIVOS, FORMATIVOS, ARTÍSTICOS - UMSC","730205","","",""
"ocds-5wno2w-SIE-RE-HAGP-007-2023-17993","SIE-RE-HAGP-007-2023-17993-2023-02-15T10:29:21.102Z","ADQUISICION DE IOPROMIDA LÍQUIDO PARENTERAL MÍNIMO DE 300 MG DE YODO/ML CAJA X VIAL (ES)/FRASCO (S) X 100 ML PARA EL PRIMER CUATRIMESTRE 2023, PARA EL HOSPITAL DE ESPECIALIDADES GUAYAQUIL “DR. ABEL GILBERT PONTON”","2023.320.1192.0000.58.00.000.005.000.0901.530809.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-RE-CCQAHDCL01-23-2708","SIE-RE-CCQAHDCL01-23-2708-2023-03-02T10:43:14.091Z-compiled","ADQUISICIÓN DE MEDICAMENTOS CARDIOVASCULARES PARA EL CENTRO CLÍNICO QUIRÚRGICO AMBULATORIO HOSPITAL DEL DÍA CENTRAL LOJA","530809","","",""
"ocds-5wno2w-SIE-RE-HDGDZ-02-2023-62010","SIE-RE-HDGDZ-02-2023-62010-2023-02-15T10:29:21.181Z","ADQUISICIÓN DE DISPOSITIVOS MEDICOS PARA EL AREA DE NEONATOLOGIA DEL HOSPITAL DR. GUSTAVO DOMINGUEZ Z. DE LA CIUDAD DE SANTO DOMINGO","2023.320.1428.0000.90.00.000.003.000.2301.530826.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-RE-HEJCA-B-03-23-87497","SIE-RE-HEJCA-B-03-23-87497-2023-02-15T10:29:21.276Z","ADQUISICIÓN DE FILTRO PARA QUIMIOTERAPIA, SEGÚN ESPECIFICACIONES TÉCNICAS B-03 ANEXADO","530826","","",""
"ocds-5wno2w-SIE-RE-HGM-003-2023-57617","SIE-RE-HGM-003-2023-57617-2023-02-15T10:29:21.055Z","ADQUISICIÓN DE MEDICAMENTOS PROGRAMACIÓN 2023 GRUPO G (SISTEMA  GENITO URINARIO Y HORMONAS SEXUALES). - ACTA DEL COMITÉ DE FARMACIA Y  TERAPÉUTICA 001 - 2023","530809","","",""
"ocds-5wno2w-SIE-RE-HGM-008-2023-57617","SIE-RE-HGM-008-2023-57617-2023-02-15T10:29:21.156Z","ADQUISICIÓN DE MEDICAMENTOS PROGRAMACIÓN 2023 GRUPO J (ANTIINFECCIOSOS  PARA USO SITEMICO ANTIBACTERIANOS PARA USO SISTÉMICO). - ACTA DEL COMITÉ  DE FARMACIA Y TERAPÉUTICA 001 - 2023","530809","","",""
"ocds-5wno2w-SIE-RE-HGM-011-2023-57617","SIE-RE-HGM-011-2023-57617-2023-02-15T10:29:21.443Z","ADQUISICIÓN DE MEDICAMENTOS NO CATALOGADOS GRUPO A (INSULINA HUMANA  NPH ACCIÓN INTERMEDIA LÍQUIDO PARENTERAL) PROGRAMACIÓN 2023. - ACTA DEL  COMITÉ DE FARMACIA Y TERAPÉUTICA 001-2023","530809","","",""
"ocds-5wno2w-SIE-RE-IESSCED-01-23-172045","SIE-RE-IESSCED-01-23-172045-2023-03-01T11:25:29.322Z-compiled","ADQUISICIÓN DE INSUMOS Y REACTIVOS CON APOYO TECNOLÓGICO PARA EL ÁREA DE LABORATORIO CLÍNICO DEL CENTRO DE ESPECIALIDADES DAULE","530810","","",""
"ocds-5wno2w-CDC-CBDMQ-001-2023-2525","CDC-CBDMQ-001-2023-2525-2023-02-16T10:33:10.536Z","SERVICIO DE PROCESAMIENTO Y ANÁLISIS DE RESULTADOS DE PRUEBAS PSICOLÓGICAS.","530609","","22320.00","USD"
"ocds-5wno2w-CDC-EERCS-001-2023-56835","CDC-EERCS-001-2023-56835-2023-02-16T10:32:37.914Z-compiled","DESARROLLO Y APROBACIÓN DE PLANOS ARQUITECTONICOS PARA LOS PERMISOS DE CONSTRUCCIÓN DEL PROYECTO “MODERNIZACIÓN DE LA SUBESTACIÓN N°02 - CENTENARIO“","121001002008011103","","2000.00","USD"
"ocds-5wno2w-CDC-FAME-001-2023-510646","CDC-FAME-001-2023-510646-2023-02-16T10:33:10.220Z","SERVICIO DE MONITOREOS AMBIENTALES EN LA EMPRESA FAME S.A","2111010101","","5113.25","USD"
"ocds-5wno2w-CDC-GADMC-002-2023-55680","CDC-GADMC-002-2023-55680-2023-02-16T10:33:09.179Z","ELABORACIÓN E IMPLEMENTACIÓN DEL PLAN TARIFARIO EN LA ADMINISTRACIÓN MUNICIPAL VOLUNTAD DE DIOS, CANTÓN CASCALES, PROVINCIA DE SUCUMBIOS","7.3.06.05.01","","35479.22","USD"
"ocds-5wno2w-CDC-GADPC-01-2023-110584","CDC-GADPC-01-2023-110584-2023-02-16T10:32:31.181Z-compiled","ESTUDIO Y DISEÑO DE LOS PROYECTOS: “EL MANTENIMIENTO DE LA SEDE DEL ADULTO MAYOR, IMPERMIABILIZACION DE LOSA Y MANTENIMIENTO E IMPLEMENTACION DE LA BODEGA DEL EDIFICIO DEL GAD PARROQUIAL, MANTENIMIENTO DEL SISTEMA ELECTRICO DE LA ILUMINACION DEL POLIDEPORTIVO UBICADO EN CARACOL, MANTENIMIENTO DE LA ILUMINACION DE LA CANCHA DE LA UNIDAD EDUCATIVA CARACOL, MANTENIMIENTO DEL SISTEMA ELECTRICO DEL PARQUE LINEAL, MANTENIMIENTO DE AREAS VERDES DEL PARTERRE DE LA AV. 10 DE AGOSTO EN LA PARROQUIA CARACOL DEL CANTON BABAHOYO DE LA PROVINCIA DE LOS RIOS”","730605","","3995.00","USD"
"ocds-5wno2w-CDC-GADPRC-04-2023-284080","CDC-GADPRC-04-2023-284080-2023-02-16T10:33:10.385Z","ESTUDIOS Y DISEÑOS DE PROYECTO PARA MEJORAMIENTO DEL ESPACIO PÚBLICO MEDIANTE LA IMPLEMENTACIÓN DE LETRAS CORPÓREAS CON LAS PALABRAS: “JAMBELI” EN LA COMUNA JAMBELI, “SAN MARCOS“ EN LA COMUNA SAN MARCOS, “BAMBIL DESHECHO“ EN LA COMUNA BAMBIL DESHECHO, “FEBRES CORDERO“ EN LA COMUNA FEBRES CORDERO, “CEREZAL BELLAVISTA“ DE LA COMUNA CEREZAL BELLAVISTA,“LAS BALSAS“ DE LA COMUNA LAS BALSAS, “SALANGUILLO“ DE LA COMUNA SALANGUILLO DE LA PARROQUIA COLONCHE, CANTÓN SANTA ELENA, PROVINCIA DE SANTA ELENA","730605","","2500.00","USD"
"ocds-5wno2w-CDC-GADPRSA-001-2023-90926","CDC-GADPRSA-001-2023-90926-2023-02-16T10:32:39.902Z-compiled","CONSULTORÍA PARA EL DISEÑO ARQUITECTÓNICO, INGENIERÍAS POR ESPECIALIDAD Y ESTUDIOS COMPLEMENTARIOS DEFINITIVOS, PARA LA CONSTRUCCIÓN DE LA CASA DE SERVICIOS PARROQUIALES, PARA LA PARROQUIA DE SANTA ANA.","7.3.06.05.05","","34453.75","USD"
"ocds-5wno2w-CDC-GADPRT-01-2023-118646","CDC-GADPRT-01-2023-118646-2023-02-16T10:32:38.720Z-compiled","CONSULTORÍA PARA LA ELABORACIÓN DE LA AGENDA DE IGUALDAD DE LA PARROQUIA TOACASO DEL CANTÓN LATACUNGA, PROVINCIA DE COTOPAXI","73.06.01","","13000.00","USD"
"ocds-5wno2w-RE-GADMCLN-001-2023-83935","RE-GADMCLN-001-2023-83935-2023-02-16T10:32:42.717Z-compiled","CONTRATACIÓN DE UN AGENTE ARTÍSTICO ESPECTÁCULOS CULTURALES Y SOCIALES PARA LA PROMOCIÓN TURÍSTICA, FOMENTO DE LAS TRADICIONES CULTURALES Y ECONÓMICAS DEL CANTÓN LAS NAVES CON MOTIVO DE LA CELEBRACIÓN DEL CARNAVAL 2023.","5.3.02.05","","36500.00","USD"
"ocds-5wno2w-CDC-GADPSAC-2023-02-114263","CDC-GADPSAC-2023-02-114263-2023-03-01T11:25:02.906Z-compiled","ELABORACIÓN DE PROYECTOS PARA VARIAS OBRAS DE INFRAESTRUCTURA Y DRENAJE PARA LOS DIFERENTES BARRIOS DE LA PARROQUIA SACAPALCA","730601","","19050.00","USD"
